ID,Timestamp,texte_clean,year,month,day_str,month_str
777184462118584370,2020-11-14 14:53:35.158000+00:00,commencer direque galerer shiva,2020,11,Samedi,Novembre
777183333028593665,2020-11-14 14:49:05.962000+00:00,heal meurent compte,2020,11,Samedi,Novembre
777183296668565524,2020-11-14 14:48:57.293000+00:00,entrer rame mjara boule compte,2020,11,Samedi,Novembre
777181835201085440,2020-11-14 14:43:08.852000+00:00,ok light ej croisper fautif,2020,11,Samedi,Novembre
777181742100119573,2020-11-14 14:42:46.655000+00:00,avancer,2020,11,Samedi,Novembre
776934775692460122,2020-11-13 22:21:25.275000+00:00,test uta,2020,11,Vendredi,Novembre
776930446977138699,2020-11-13 22:04:13.229000+00:00,plein,2020,11,Vendredi,Novembre
776930433132134421,2020-11-13 22:04:09.928000+00:00,libre papoter,2020,11,Vendredi,Novembre
776920455462256691,2020-11-13 21:24:31.066000+00:00,deuxieme lance,2020,11,Vendredi,Novembre
776916423540211722,2020-11-13 21:08:29.781000+00:00,demain aise,2020,11,Vendredi,Novembre
776916387918118952,2020-11-13 21:08:21.288000+00:00,reprendre debut,2020,11,Vendredi,Novembre
776916363913986098,2020-11-13 21:08:15.565000+00:00,mec hyper cool dejer tombe entrainement,2020,11,Vendredi,Novembre
776911486189961297,2020-11-13 20:48:52.625000+00:00,att pf ramuh,2020,11,Vendredi,Novembre
776902436010721330,2020-11-13 20:12:54.894000+00:00,courage,2020,11,Vendredi,Novembre
776902419480182854,2020-11-13 20:12:50.953000+00:00,inquiet,2020,11,Vendredi,Novembre
776902410446307368,2020-11-13 20:12:48.799000+00:00,eter capter mmq enorm,2020,11,Vendredi,Novembre
776902289356488734,2020-11-13 20:12:19.929000+00:00,insigne,2020,11,Vendredi,Novembre
776902254979710986,2020-11-13 20:12:11.733000+00:00,avecc uta tue ran ss,2020,11,Vendredi,Novembre
776902216777990165,2020-11-13 20:12:02.625000+00:00,reinscription falop,2020,11,Vendredi,Novembre
776900724918321173,2020-11-13 20:06:06.938000+00:00,evite commu desabusee envoyer quelqu boul soir,2020,11,Vendredi,Novembre
776900656786833418,2020-11-13 20:05:50.694000+00:00,papoter apre,2020,11,Vendredi,Novembre
776900596069302303,2020-11-13 20:05:36.218000+00:00,normal,2020,11,Vendredi,Novembre
776871052839354408,2020-11-13 18:08:12.563000+00:00,kili,2020,11,Vendredi,Novembre
776577793692663820,2020-11-12 22:42:54.134000+00:00,retag luire tank heal,2020,11,Jeudi,Novembre
776577759669256202,2020-11-12 22:42:46.022000+00:00,ragequitt aper q heal casser,2020,11,Jeudi,Novembre
776577600960856085,2020-11-12 22:42:08.183000+00:00,suffire,2020,11,Jeudi,Novembre
776577554030133260,2020-11-12 22:41:56.994000+00:00,rer heal luire lb prier reactif,2020,11,Jeudi,Novembre
776577308885909585,2020-11-12 22:40:58.547000+00:00,moment rester tank,2020,11,Jeudi,Novembre
776577285607260161,2020-11-12 22:40:52.997000+00:00,dps,2020,11,Jeudi,Novembre
776577274992394261,2020-11-12 22:40:50.466000+00:00,heal mage blanc restaient terre,2020,11,Jeudi,Novembre
776577229911228438,2020-11-12 22:40:39.718000+00:00,bel brochette,2020,11,Jeudi,Novembre
776577119969869825,2020-11-12 22:40:13.506000+00:00,uta ragquitt,2020,11,Jeudi,Novembre
776576828072132608,2020-11-12 22:39:03.912000+00:00,crever boucle,2020,11,Jeudi,Novembre
776576801869922325,2020-11-12 22:38:57.665000+00:00,mana taper,2020,11,Jeudi,Novembre
776576776398569492,2020-11-12 22:38:51.592000+00:00,retrouve rer rez,2020,11,Jeudi,Novembre
776576736501563402,2020-11-12 22:38:42.080000+00:00,tag ramuh eden normal,2020,11,Jeudi,Novembre
776576707566108682,2020-11-12 22:38:35.181000+00:00,blagu uta,2020,11,Jeudi,Novembre
776572388456136755,2020-11-12 22:21:25.425000+00:00,dsl tag ramuh normal uta,2020,11,Jeudi,Novembre
776572299980570624,2020-11-12 22:21:04.331000+00:00,idem,2020,11,Jeudi,Novembre
776571475578454026,2020-11-12 22:17:47.778000+00:00,eter idee,2020,11,Jeudi,Novembre
776571422461788180,2020-11-12 22:17:35.114000+00:00,monde,2020,11,Jeudi,Novembre
776571398092750868,2020-11-12 22:17:29.304000+00:00,demander ger,2020,11,Jeudi,Novembre
776571253708161044,2020-11-12 22:16:54.880000+00:00,maniere repondu,2020,11,Jeudi,Novembre
776571188540735568,2020-11-12 22:16:39.343000+00:00,nan laisse tomber valoir peine,2020,11,Jeudi,Novembre
776571029203058738,2020-11-12 22:16:01.354000+00:00,co,2020,11,Jeudi,Novembre
776571005061562369,2020-11-12 22:15:55.598000+00:00,test uta,2020,11,Jeudi,Novembre
776549531192918058,2020-11-12 20:50:35.829000+00:00,blasee eli,2020,11,Jeudi,Novembre
776198112070729730,2020-11-11 21:34:10.981000+00:00,reprendre,2020,11,Mercredi,Novembre
776198034278711377,2020-11-11 21:33:52.434000+00:00,pull boss,2020,11,Mercredi,Novembre
776197502894473236,2020-11-11 21:31:45.742000+00:00,garde,2020,11,Mercredi,Novembre
776196920602656829,2020-11-11 21:29:26.913000+00:00,mob,2020,11,Mercredi,Novembre
776196727429660723,2020-11-11 21:28:40.857000+00:00,pull,2020,11,Mercredi,Novembre
776196707477618698,2020-11-11 21:28:36.100000+00:00,osef,2020,11,Mercredi,Novembre
776194870490431499,2020-11-11 21:21:18.128000+00:00,mourrri,2020,11,Mercredi,Novembre
776192396726894632,2020-11-11 21:11:28.337000+00:00,heal pull,2020,11,Mercredi,Novembre
776192387428909056,2020-11-11 21:11:26.120000+00:00,rai nager complet,2020,11,Mercredi,Novembre
776122157397704716,2020-11-11 16:32:21.976000+00:00,tourne hop dejer ensembl dormir patte contre patte,2020,11,Mercredi,Novembre
776121077726314526,2020-11-11 16:28:04.562000+00:00,aiderai,2020,11,Mercredi,Novembre
776121057576616026,2020-11-11 16:27:59.758000+00:00,expliquer,2020,11,Mercredi,Novembre
776121042866536478,2020-11-11 16:27:56.251000+00:00,rentrer commence iam serveur prenom nom,2020,11,Mercredi,Novembre
776120854681223209,2020-11-11 16:27:11.384000+00:00,taire,2020,11,Mercredi,Novembre
776120800783892511,2020-11-11 16:26:58.534000+00:00,donne,2020,11,Mercredi,Novembre
776120786167660574,2020-11-11 16:26:55.049000+00:00,iwynaujourdhui     light lich hunt train in min lakeland,2020,11,Mercredi,Novembre
776120691719274566,2020-11-11 16:26:32.531000+00:00,indique train comprehensibl,2020,11,Mercredi,Novembre
776120595200999425,2020-11-11 16:26:09.519000+00:00,file,2020,11,Mercredi,Novembre
776120573264658472,2020-11-11 16:26:04.289000+00:00,serveur chasse,2020,11,Mercredi,Novembre
776119711372804106,2020-11-11 16:22:38.798000+00:00,aimer,2020,11,Mercredi,Novembre
776102543826354227,2020-11-11 15:14:25.736000+00:00,test,2020,11,Mercredi,Novembre
776102529225326642,2020-11-11 15:14:22.255000+00:00,test,2020,11,Mercredi,Novembre
776102515543506975,2020-11-11 15:14:18.993000+00:00,osef,2020,11,Mercredi,Novembre
776101406720786493,2020-11-11 15:09:54.629000+00:00,souci,2020,11,Mercredi,Novembre
776097431083155496,2020-11-11 14:54:06.763000+00:00,bouh,2020,11,Mercredi,Novembre
775833957740183552,2020-11-10 21:27:09.823000+00:00,farmer,2020,11,Mardi,Novembre
775833909661270046,2020-11-10 21:26:58.360000+00:00,uta soir vassa bosse,2020,11,Mardi,Novembre
775833877885091860,2020-11-10 21:26:50.784000+00:00,taire veu discord,2020,11,Mardi,Novembre
775735762649088020,2020-11-10 14:56:58.289000+00:00,rouleau orchestrion,2020,11,Mardi,Novembre
775735721800630273,2020-11-10 14:56:48.550000+00:00,pressee mardi prochain fair ele donjon,2020,11,Mardi,Novembre
775735660706660355,2020-11-10 14:56:33.984000+00:00,dispo,2020,11,Mardi,Novembre
775735576418582528,2020-11-10 14:56:13.888000+00:00,pleuvoir,2020,11,Mardi,Novembre
775735532444450886,2020-11-10 14:56:03.404000+00:00,loot nier refaire ej demandai bossai dispo,2020,11,Mardi,Novembre
775735449959661598,2020-11-10 14:55:43.738000+00:00,deco,2020,11,Mardi,Novembre
775720814112407552,2020-11-10 13:57:34.280000+00:00,bossesla,2020,11,Mardi,Novembre
775720088510660609,2020-11-10 13:54:41.283000+00:00,maniere epopee,2020,11,Mardi,Novembre
775720033380597782,2020-11-10 13:54:28.139000+00:00,casu reabo,2020,11,Mardi,Novembre
775719956447887361,2020-11-10 13:54:09.797000+00:00,rare joue regulierement,2020,11,Mardi,Novembre
775719911162642472,2020-11-10 13:53:59+00:00,vasser,2020,11,Mardi,Novembre
775719870225448981,2020-11-10 13:53:49.240000+00:00,uta interesse palai mort pillier cieux,2020,11,Mardi,Novembre
775665979728461855,2020-11-10 10:19:40.744000+00:00,     dps soutien,2020,11,Mardi,Novembre
775661605970378772,2020-11-10 10:02:17.959000+00:00,magie prompt dejer fesse membre groupe instant,2020,11,Mardi,Novembre
775661477955633153,2020-11-10 10:01:47.438000+00:00,surtotu re heure precipiter rer rer inster claquant rev lucide justement,2020,11,Mardi,Novembre
775478924473139251,2020-11-09 21:56:23.296000+00:00,avancer fourmi,2020,11,Lundi,Novembre
775478909138894849,2020-11-09 21:56:19.640000+00:00,heure,2020,11,Lundi,Novembre
775478884015538197,2020-11-09 21:56:13.650000+00:00,repose demain bosse,2020,11,Lundi,Novembre
775478863751938058,2020-11-09 21:56:08.819000+00:00,inquiet,2020,11,Lundi,Novembre
775478491151466527,2020-11-09 21:54:39.984000+00:00,clairement,2020,11,Lundi,Novembre
775477355187011645,2020-11-09 21:50:09.149000+00:00,mirer parl,2020,11,Lundi,Novembre
775474115904536656,2020-11-09 21:37:16.844000+00:00,heure stopper,2020,11,Lundi,Novembre
775474045705388072,2020-11-09 21:37:00.107000+00:00,try,2020,11,Lundi,Novembre
775473914812956692,2020-11-09 21:36:28.900000+00:00,eter rare idee ouvrir bouche soir,2020,11,Lundi,Novembre
775473838795653131,2020-11-09 21:36:10.776000+00:00,rappele traceur,2020,11,Lundi,Novembre
775473819179548712,2020-11-09 21:36:06.099000+00:00,apre tre rare,2020,11,Lundi,Novembre
775473763989848066,2020-11-09 21:35:52.941000+00:00,vrer accord,2020,11,Lundi,Novembre
775473269007974460,2020-11-09 21:33:54.928000+00:00,taire prrlai taire repondu,2020,11,Lundi,Novembre
775473132772786187,2020-11-09 21:33:22.447000+00:00,commencer histoire chaine lumiere,2020,11,Lundi,Novembre
775473045250244668,2020-11-09 21:33:01.580000+00:00,survivre,2020,11,Lundi,Novembre
775470511832432670,2020-11-09 21:22:57.566000+00:00,detende jeu,2020,11,Lundi,Novembre
775470465997209641,2020-11-09 21:22:46.638000+00:00,demande pause,2020,11,Lundi,Novembre
775469886947328050,2020-11-09 21:20:28.582000+00:00,simplifier chaine habitude arriver fin fight manquer dps,2020,11,Lundi,Novembre
775469772694749215,2020-11-09 21:20:01.342000+00:00,accord rhela,2020,11,Lundi,Novembre
775469464522588182,2020-11-09 21:18:47.868000+00:00,gaffe,2020,11,Lundi,Novembre
775469382255378462,2020-11-09 21:18:28.254000+00:00,globalemer,2020,11,Lundi,Novembre
775469360973611059,2020-11-09 21:18:23.180000+00:00,arriver supporter,2020,11,Lundi,Novembre
775466862380580905,2020-11-09 21:08:27.469000+00:00,lire strat differemment parer,2020,11,Lundi,Novembre
775464559946891275,2020-11-09 20:59:18.526000+00:00,ete loin,2020,11,Lundi,Novembre
775463213193756673,2020-11-09 20:53:57.435000+00:00,eter fonctjon boss perdre,2020,11,Lundi,Novembre
775462625072250882,2020-11-09 20:51:37.216000+00:00,gros buter contre lance,2020,11,Lundi,Novembre
775462440213020732,2020-11-09 20:50:53.142000+00:00,arriver,2020,11,Lundi,Novembre
775462310462488606,2020-11-09 20:50:22.207000+00:00,sai bord sai entrer mets,2020,11,Lundi,Novembre
775462257332322325,2020-11-09 20:50:09.540000+00:00,osef macro,2020,11,Lundi,Novembre
775462012888678404,2020-11-09 20:49:11.260000+00:00,avancer,2020,11,Lundi,Novembre
775460072154333224,2020-11-09 20:41:28.553000+00:00,laborieux,2020,11,Lundi,Novembre
775457255633977365,2020-11-09 20:30:17.042000+00:00,dejer arriver debut proprement exemple pre,2020,11,Lundi,Novembre
775457169406689281,2020-11-09 20:29:56.484000+00:00,lance,2020,11,Lundi,Novembre
775457127019315280,2020-11-09 20:29:46.378000+00:00,tjrs moment wiper,2020,11,Lundi,Novembre
775454418074206208,2020-11-09 20:19:00.515000+00:00,apre arriver mourrir,2020,11,Lundi,Novembre
775453633600290847,2020-11-09 20:15:53.482000+00:00,final,2020,11,Lundi,Novembre
775452443424325675,2020-11-09 20:11:09.722000+00:00,taire avance cac eviter zone,2020,11,Lundi,Novembre
775452406553116732,2020-11-09 20:11:00.931000+00:00,recule prend aoe boul,2020,11,Lundi,Novembre
775452369072029717,2020-11-09 20:10:51.995000+00:00,yep pose distance,2020,11,Lundi,Novembre
775452007568900128,2020-11-09 20:09:25.806000+00:00,ilte parl,2020,11,Lundi,Novembre
775451492723326986,2020-11-09 20:07:23.057000+00:00,heuresement,2020,11,Lundi,Novembre
775451478377627708,2020-11-09 20:07:19.637000+00:00,mjara,2020,11,Lundi,Novembre
775450656076464159,2020-11-09 20:04:03.585000+00:00,cer travailler,2020,11,Lundi,Novembre
775450044287025152,2020-11-09 20:01:37.723000+00:00,effort monter tank,2020,11,Lundi,Novembre
775449665906409493,2020-11-09 20:00:07.510000+00:00,sauver fesse tank,2020,11,Lundi,Novembre
775448649315778600,2020-11-09 19:56:05.136000+00:00,laisse temps bidoun emerger,2020,11,Lundi,Novembre
775448552180154378,2020-11-09 19:55:41.977000+00:00,justement coupe herbe,2020,11,Lundi,Novembre
775448502892888144,2020-11-09 19:55:30.226000+00:00,nonnon,2020,11,Lundi,Novembre
775448489228107776,2020-11-09 19:55:26.968000+00:00,taire venai,2020,11,Lundi,Novembre
775448462668988446,2020-11-09 19:55:20.636000+00:00,place chaud,2020,11,Lundi,Novembre
775447904184827926,2020-11-09 19:53:07.483000+00:00,laisse face mjarer,2020,11,Lundi,Novembre
775447836355330118,2020-11-09 19:52:51.311000+00:00,ramuh please,2020,11,Lundi,Novembre
775447813063573504,2020-11-09 19:52:45.758000+00:00,bidoun air vappe,2020,11,Lundi,Novembre
775447790939406356,2020-11-09 19:52:40.483000+00:00,please vien vocal,2020,11,Lundi,Novembre
775427390809047061,2020-11-09 18:31:36.713000+00:00,impec,2020,11,Lundi,Novembre
775427374523219978,2020-11-09 18:31:32.830000+00:00,eter ixion,2020,11,Lundi,Novembre
775427355182891078,2020-11-09 18:31:28.219000+00:00,eter,2020,11,Lundi,Novembre
775426402601664592,2020-11-09 18:27:41.106000+00:00,tomber,2020,11,Lundi,Novembre
775423656959803432,2020-11-09 18:16:46.494000+00:00,train recruter pur besoin specifiqu vis shiva,2020,11,Lundi,Novembre
775423578433781760,2020-11-09 18:16:27.772000+00:00,avouer aimer tournure,2020,11,Lundi,Novembre
775422884725129229,2020-11-09 18:13:42.379000+00:00,recruter cac tank mode restreindre,2020,11,Lundi,Novembre
775421289489760307,2020-11-09 18:07:22.045000+00:00,gros roster tournant,2020,11,Lundi,Novembre
775419173123653663,2020-11-09 17:58:57.464000+00:00,besoin,2020,11,Lundi,Novembre
775419114184900638,2020-11-09 17:58:43.412000+00:00,u farme ameliiration armure arme,2020,11,Lundi,Novembre
775416563238436914,2020-11-09 17:48:35.219000+00:00,mieux disent besoin save,2020,11,Lundi,Novembre
775416524492111894,2020-11-09 17:48:25.981000+00:00,pareil,2020,11,Lundi,Novembre
775415766727786566,2020-11-09 17:45:25.316000+00:00,sentait tank,2020,11,Lundi,Novembre
775415727380496384,2020-11-09 17:45:15.935000+00:00,ok,2020,11,Lundi,Novembre
775403190685925376,2020-11-09 16:55:26.954000+00:00,chri radin part roster,2020,11,Lundi,Novembre
775403141435883550,2020-11-09 16:55:15.212000+00:00,osef,2020,11,Lundi,Novembre
775130980192878595,2020-11-08 22:53:46.915000+00:00,repose courage,2020,11,Dimanche,Novembre
775130405585158144,2020-11-08 22:51:29.918000+00:00,tank sentir soule,2020,11,Dimanche,Novembre
775130348899139584,2020-11-08 22:51:16.403000+00:00,luire aider,2020,11,Dimanche,Novembre
775130289730486313,2020-11-08 22:51:02.296000+00:00,taire annoncer couleur,2020,11,Dimanche,Novembre
775130273079754812,2020-11-08 22:50:58.326000+00:00,pire clairement dispo min apre groupe monde,2020,11,Dimanche,Novembre
775130159060877323,2020-11-08 22:50:31.142000+00:00,nan luire aider aide poiroter min fanelle vaiselle,2020,11,Dimanche,Novembre
775129888742178847,2020-11-08 22:49:26.693000+00:00,nan luire equipe tank bete devine meca forcer dispatcher aggro,2020,11,Dimanche,Novembre
775129703886487553,2020-11-08 22:48:42.620000+00:00,luire guilde pes,2020,11,Dimanche,Novembre
775129629459611648,2020-11-08 22:48:24.875000+00:00,papoter vassa,2020,11,Dimanche,Novembre
775129597762207744,2020-11-08 22:48:17.318000+00:00,raid,2020,11,Dimanche,Novembre
775129465515671572,2020-11-08 22:47:45.788000+00:00,meur tape,2020,11,Dimanche,Novembre
775107390504435722,2020-11-08 21:20:02.695000+00:00,chaine,2020,11,Dimanche,Novembre
775107381424029717,2020-11-08 21:20:00.530000+00:00,creve,2020,11,Dimanche,Novembre
775107356106686464,2020-11-08 21:19:54.494000+00:00,deuxieme phase add aggro,2020,11,Dimanche,Novembre
775107285022146560,2020-11-08 21:19:37.546000+00:00,luire aggro revenir,2020,11,Dimanche,Novembre
775107252397801472,2020-11-08 21:19:29.768000+00:00,maner guilde,2020,11,Dimanche,Novembre
775107215816261655,2020-11-08 21:19:21.046000+00:00,tank commencer troller,2020,11,Dimanche,Novembre
775107193115901952,2020-11-08 21:19:15.634000+00:00,groupe francai reagir mana,2020,11,Dimanche,Novembre
775107136890863616,2020-11-08 21:19:02.229000+00:00,reagit,2020,11,Dimanche,Novembre
775107099465351208,2020-11-08 21:18:53.306000+00:00,fanelle,2020,11,Dimanche,Novembre
775107082919215135,2020-11-08 21:18:49.361000+00:00,temps mort tue add,2020,11,Dimanche,Novembre
775107045686509598,2020-11-08 21:18:40.484000+00:00,mort deuxieme try betement double ao circulaire cercle personnel,2020,11,Dimanche,Novembre
775101348759732224,2020-11-08 20:56:02.231000+00:00,manque debut dsl soule,2020,11,Dimanche,Novembre
775099636515340329,2020-11-08 20:49:14+00:00,tank eter first try,2020,11,Dimanche,Novembre
775099608366841906,2020-11-08 20:49:07.289000+00:00,oublier,2020,11,Dimanche,Novembre
775099250971246603,2020-11-08 20:47:42.079000+00:00,film boule aider tam boulet,2020,11,Dimanche,Novembre
775098475981176903,2020-11-08 20:44:37.307000+00:00,furax serieux,2020,11,Dimanche,Novembre
775098423107387402,2020-11-08 20:44:24.701000+00:00,mana crever,2020,11,Dimanche,Novembre
775098373434114119,2020-11-08 20:44:12.858000+00:00,prime tombe boulet personn,2020,11,Dimanche,Novembre
775098312235810827,2020-11-08 20:43:58.267000+00:00,heal tager plsu vite,2020,11,Dimanche,Novembre
775098276130717717,2020-11-08 20:43:49.659000+00:00,gdl dejer an tager,2020,11,Dimanche,Novembre
775098169902104617,2020-11-08 20:43:24.332000+00:00,prochain fois,2020,11,Dimanche,Novembre
775098093192216577,2020-11-08 20:43:06.043000+00:00,ailleurs,2020,11,Dimanche,Novembre
775098067434209310,2020-11-08 20:42:59.902000+00:00,fanelle creve raison,2020,11,Dimanche,Novembre
775098030759215125,2020-11-08 20:42:51.158000+00:00,reagit,2020,11,Dimanche,Novembre
775098010048004166,2020-11-08 20:42:46.220000+00:00,maner guilde seprare quee,2020,11,Dimanche,Novembre
775097951848628294,2020-11-08 20:42:32.344000+00:00,laisse tomber evite mjarer humeur,2020,11,Dimanche,Novembre
775097350075056168,2020-11-08 20:40:08.870000+00:00,seriux,2020,11,Dimanche,Novembre
775096047981690921,2020-11-08 20:34:58.427000+00:00,eter ignoble,2020,11,Dimanche,Novembre
775090609488134214,2020-11-08 20:13:21.789000+00:00,fois aggro add,2020,11,Dimanche,Novembre
775090541292814347,2020-11-08 20:13:05.530000+00:00,mana chercher,2020,11,Dimanche,Novembre
775090513795743805,2020-11-08 20:12:58.974000+00:00,tank tank add mana,2020,11,Dimanche,Novembre
775090458715226135,2020-11-08 20:12:45.842000+00:00,oh jurer,2020,11,Dimanche,Novembre
775087267290021909,2020-11-08 20:00:04.947000+00:00,doublemer boule,2020,11,Dimanche,Novembre
775087200286670900,2020-11-08 19:59:48.972000+00:00,kai afk min,2020,11,Dimanche,Novembre
775087143428554783,2020-11-08 19:59:35.416000+00:00,vocal,2020,11,Dimanche,Novembre
775087114836246549,2020-11-08 19:59:28.599000+00:00,linkshell,2020,11,Dimanche,Novembre
775087081663234048,2020-11-08 19:59:20.690000+00:00,nan bidoun rester apre eter,2020,11,Dimanche,Novembre
775086997785149471,2020-11-08 19:59:00.692000+00:00,marre,2020,11,Dimanche,Novembre
775086977946746880,2020-11-08 19:58:55.962000+00:00,tenter tag solo,2020,11,Dimanche,Novembre
775086838338551818,2020-11-08 19:58:22.677000+00:00,activer zigoto,2020,11,Dimanche,Novembre
775086453264613377,2020-11-08 19:56:50.868000+00:00,genre mana kai,2020,11,Dimanche,Novembre
775086397659938886,2020-11-08 19:56:37.611000+00:00,clairement fanelle,2020,11,Dimanche,Novembre
775086166138814474,2020-11-08 19:55:42.412000+00:00,aimer dl service chri fanelle,2020,11,Dimanche,Novembre
775085881337708565,2020-11-08 19:54:34.510000+00:00,accepte titania vassa groupe poiroter fanelle finti vaiselle min,2020,11,Dimanche,Novembre
775077236683571220,2020-11-08 19:20:13.464000+00:00,ilm sembler,2020,11,Dimanche,Novembre
775065471804243978,2020-11-08 18:33:28.498000+00:00,idem diner,2020,11,Dimanche,Novembre
775063783000899673,2020-11-08 18:26:45.856000+00:00,voiler,2020,11,Dimanche,Novembre
775063762947276810,2020-11-08 18:26:41.075000+00:00,heure telephone,2020,11,Dimanche,Novembre
775049525936259133,2020-11-08 17:30:06.707000+00:00,tjrs _,2020,11,Dimanche,Novembre
775039758308081686,2020-11-08 16:51:17.923000+00:00,ave oncle an radoter,2020,11,Dimanche,Novembre
775039639693688862,2020-11-08 16:50:49.643000+00:00,courage,2020,11,Dimanche,Novembre
775029380308140032,2020-11-08 16:10:03.615000+00:00,bouder,2020,11,Dimanche,Novembre
775028970369581076,2020-11-08 16:08:25.878000+00:00,debil commencer,2020,11,Dimanche,Novembre
775028937193553940,2020-11-08 16:08:17.968000+00:00,reproposer retourne mjara ramuh,2020,11,Dimanche,Novembre
775028696343904267,2020-11-08 16:07:20.545000+00:00,compliqu,2020,11,Dimanche,Novembre
775028664466407466,2020-11-08 16:07:12.945000+00:00,franchement compliqu,2020,11,Dimanche,Novembre
775028637555490816,2020-11-08 16:07:06.529000+00:00,aimer lvl suite edda plaisir,2020,11,Dimanche,Novembre
775028518911213580,2020-11-08 16:06:38.242000+00:00,bahon peutfair sesssion alternance,2020,11,Dimanche,Novembre
775028310404497439,2020-11-08 16:05:48.530000+00:00,vraiment,2020,11,Dimanche,Novembre
775028276376764417,2020-11-08 16:05:40.417000+00:00,quitte refaire,2020,11,Dimanche,Novembre
775028246198616084,2020-11-08 16:05:33.222000+00:00,commu jour semaine palais mort,2020,11,Dimanche,Novembre
775027665181605908,2020-11-08 16:03:14.697000+00:00,taire verra simple,2020,11,Dimanche,Novembre
775027643191525406,2020-11-08 16:03:09.454000+00:00,expliquer,2020,11,Dimanche,Novembre
775027610161512509,2020-11-08 16:03:01.579000+00:00,plaisir,2020,11,Dimanche,Novembre
775026971431272490,2020-11-08 16:00:29.294000+00:00,aimer figth nettement facile,2020,11,Dimanche,Novembre
775026909062889552,2020-11-08 16:00:14.424000+00:00,commu pf fois,2020,11,Dimanche,Novembre
775026841437208577,2020-11-08 15:59:58.301000+00:00,histoire continuer totem droper monture,2020,11,Dimanche,Novembre
775026795476156486,2020-11-08 15:59:47.343000+00:00,aimer try innoncence,2020,11,Dimanche,Novembre
775026747237728286,2020-11-08 15:59:35.842000+00:00,moije vai deco ej revien apre gdn,2020,11,Dimanche,Novembre
775026711347200021,2020-11-08 15:59:27.285000+00:00,motivee kili,2020,11,Dimanche,Novembre
775026667386306560,2020-11-08 15:59:16.804000+00:00,eden,2020,11,Dimanche,Novembre
775026579931529216,2020-11-08 15:58:55.953000+00:00,dsl train train chasse donjon repondu suite,2020,11,Dimanche,Novembre
775026491884568627,2020-11-08 15:58:34.961000+00:00,tourne rond bocal,2020,11,Dimanche,Novembre
775026434846097430,2020-11-08 15:58:21.362000+00:00,elargir commu,2020,11,Dimanche,Novembre
775026374779600936,2020-11-08 15:58:07.041000+00:00,bouder,2020,11,Dimanche,Novembre
775026368039616565,2020-11-08 15:58:05.434000+00:00,sensation avai temps,2020,11,Dimanche,Novembre
775002550280912926,2020-11-08 14:23:26.838000+00:00,plaindre triste temps coincee,2020,11,Dimanche,Novembre
775001288143405087,2020-11-08 14:18:25.921000+00:00,limiter,2020,11,Dimanche,Novembre
775001272268357642,2020-11-08 14:18:22.136000+00:00,jardin,2020,11,Dimanche,Novembre
775001230640152576,2020-11-08 14:18:12.211000+00:00,confine,2020,11,Dimanche,Novembre
775001205168406559,2020-11-08 14:18:06.138000+00:00,carte,2020,11,Dimanche,Novembre
775001172594786304,2020-11-08 14:17:58.372000+00:00,genre degre ailleurs,2020,11,Dimanche,Novembre
775001147554922506,2020-11-08 14:17:52.402000+00:00,temps magnifique,2020,11,Dimanche,Novembre
775001121751433237,2020-11-08 14:17:46.250000+00:00,balader,2020,11,Dimanche,Novembre
775001022451023904,2020-11-08 14:17:22.575000+00:00,aurai plaisir croiser personnage,2020,11,Dimanche,Novembre
775000979967180840,2020-11-08 14:17:12.446000+00:00,allai co ff,2020,11,Dimanche,Novembre
775000596767178792,2020-11-08 14:15:41.084000+00:00,taire saura four robot arriver macaronner,2020,11,Dimanche,Novembre
775000512771915807,2020-11-08 14:15:21.058000+00:00,distribuer rentre gerald part,2020,11,Dimanche,Novembre
775000440634736640,2020-11-08 14:15:03.859000+00:00,connaître,2020,11,Dimanche,Novembre
775000426663378955,2020-11-08 14:15:00.528000+00:00,taire arrete macaron bravo respecter confinement,2020,11,Dimanche,Novembre
775000310992732203,2020-11-08 14:14:32.950000+00:00,imagine parent kilo farine sucre vingtaine oeuf manque quantite revien uen dizaine fournee macaron,2020,11,Dimanche,Novembre
774999945258205184,2020-11-08 14:13:05.752000+00:00,tentative corruption fonctionnaire,2020,11,Dimanche,Novembre
774999905634746389,2020-11-08 14:12:56.305000+00:00,fai flic gendarme,2020,11,Dimanche,Novembre
774999841733345311,2020-11-08 14:12:41.070000+00:00,cher meringue,2020,11,Dimanche,Novembre
774999711811633194,2020-11-08 14:12:10.094000+00:00,delinquant,2020,11,Dimanche,Novembre
774999697671979008,2020-11-08 14:12:06.723000+00:00,brave confinement reussir macaron,2020,11,Dimanche,Novembre
774999648909524993,2020-11-08 14:11:55.097000+00:00,kili contestataire,2020,11,Dimanche,Novembre
774998881527136276,2020-11-08 14:08:52.139000+00:00,hum,2020,11,Dimanche,Novembre
774998217334325279,2020-11-08 14:06:13.783000+00:00,fai meringue ouf,2020,11,Dimanche,Novembre
774998175890014209,2020-11-08 14:06:03.902000+00:00,mere thermomi an,2020,11,Dimanche,Novembre
774998133485731901,2020-11-08 14:05:53.792000+00:00,devenir tre raisonabl prix,2020,11,Dimanche,Novembre
774998090268016640,2020-11-08 14:05:43.488000+00:00,aspense demander noel robot style thermomi,2020,11,Dimanche,Novembre
774997996895076352,2020-11-08 14:05:21.226000+00:00,ahh,2020,11,Dimanche,Novembre
